country,age,gender,smoker,state,simulated_deaths,simulated_population,simulated_rates
Switzerland (population),26,F,Yes,Genève,3.38,12456.160230046824,2.7135167961686487e-4
Switzerland (population),26,F,Yes,Glarus,0.24,950.0880848324084,2.526081568977207e-4
Switzerland (population),26,F,Yes,Graubünden,1.08,5067.693983143566,0.00021311468363961078
Switzerland (population),26,F,Yes,Jura,0.6,1732.7976868026478,3.4626085005175526e-4
Switzerland (population),26,F,Yes,Lucerne,3.06,10054.958493332566,3.0432746212021494e-4
Switzerland (population),26,F,Yes,Neuchâtel,0.86,4335.049993550534,1.9838294858870464e-4
Switzerland (population),26,F,Yes,Nidwalden,0.26,1048.99681795403,2.4785585194348413e-4
Switzerland (population),26,F,Yes,Obwalden,0.28,949.540753288118,2.9487939199070894e-4
Switzerland (population),26,F,Yes,Sankt Gallen,3.56,12449.447060450708,2.8595647523249254e-4
Switzerland (population),26,F,Yes,Schaffhausen,0.52,1877.0649104079434,2.770282461286798e-4
Switzerland (population),26,F,Yes,Schwyz,0.82,3932.177261141645,2.08535868436899e-4
Switzerland (population),26,F,Yes,Solothurn,1.62,6524.156945417116,2.48307944390879e-4
Switzerland (population),26,F,Yes,Thurgau,1.72,6546.436879186612,2.6273834633134174e-4
Switzerland (population),26,F,Yes,Ticino,2.34,8680.229022623316,2.695781406114111e-4
Switzerland (population),26,F,Yes,Uri,0.24,878.7878802714696,2.7310344781480224e-4
Switzerland (population),26,F,Yes,Valais,2.46,8840.534421676224,2.7826372056968563e-4
Switzerland (population),26,F,Yes,Vaud,5.72,20208.09839423208,2.8305483714551966e-4
Switzerland (population),26,F,Yes,Zug,0.8,3092.734251008995,2.586707861301056e-4
Switzerland (population),26,F,Yes,Zürich,10.08,38012.601637776286,2.6517521994555264e-4
Switzerland (population),26,M,No,Aargau,7.84,49176.034115782,1.594272523388363e-4
Switzerland (population),26,M,No,Appenzell Ausserrhoden,0.76,3830.384615246515,1.984134953380101e-4
Switzerland (population),26,M,No,Appenzell Innerrhoden,0.18,1296.7892708310533,1.3880435630427923e-4
Switzerland (population),26,M,No,Basel-Landschaft,3.64,20724.64170691212,1.7563632951907588e-4
Switzerland (population),26,M,No,Basel-Stadt,2.1,12833.204603015114,1.6363800507837402e-4
Switzerland (population),26,M,No,Bern,11.76,75041.43023172444,1.5671343101651537e-4
Switzerland (population),26,M,No,Fribourg,4,24458.44663262368,1.635426836414311e-4
Switzerland (population),26,M,No,Genève,5.98,37635.2772803363,1.588934752747108e-4
Switzerland (population),26,M,No,Glarus,0.36,2870.6140458243735,1.2540870846906776e-4
Switzerland (population),26,M,No,Graubünden,2.42,15311.626111507001,1.5804983627319114e-4
Switzerland (population),26,M,No,Jura,0.8,5235.50758894644,1.528027581679023e-4
Switzerland (population),26,M,No,Lucerne,4.48,30380.241097574664,1.4746426750239487e-4
Switzerland (population),26,M,No,Neuchâtel,2.14,13098.001753208111,1.6338370083633918e-4
Switzerland (population),26,M,No,Nidwalden,0.36,3169.458756211101,1.1358406204040923e-4
Switzerland (population),26,M,No,Obwalden,0.56,2868.960327980895,1.951926607483327e-4
Switzerland (population),26,M,No,Sankt Gallen,6.12,37614.99398319547,1.6270107613825793e-4
Switzerland (population),26,M,No,Schaffhausen,0.82,5671.399297352087,1.4458512917312115e-4
Switzerland (population),26,M,No,Schwyz,1.76,11880.75448656483,1.481387400093377e-4
Switzerland (population),26,M,No,Solothurn,3.32,19712.210755680208,1.684235239339311e-4
Switzerland (population),26,M,No,Thurgau,3.22,19779.52776748131,1.6279458427181798e-4
Switzerland (population),26,M,No,Ticino,4,26226.607565245093,1.5251686631788053e-4
Switzerland (population),26,M,No,Uri,0.32,2655.1862639688766,1.2051885185699762e-4
Switzerland (population),26,M,No,Valais,4.46,26710.957319219677,1.6697267517217884e-4
Switzerland (population),26,M,No,Vaud,10.06,61057.12935039726,1.6476372386043967e-4
Switzerland (population),26,M,No,Zug,1.36,9344.445554766211,1.4554100529873824e-4
Switzerland (population),26,M,No,Zürich,17.86,114851.99101194435,1.5550448749419241e-4
Switzerland (population),26,M,Yes,Aargau,13.76,22093.580544771627,6.228053425797594e-4
Switzerland (population),26,M,Yes,Appenzell Ausserrhoden,1.26,1720.8974358353903,7.321761156488372e-4
Switzerland (population),26,M,Yes,Appenzell Innerrhoden,0.4,582.6154695038065,6.86559181720091e-4
Switzerland (population),26,M,Yes,Basel-Landschaft,5.86,9311.070911801098,6.293583257510026e-4
Switzerland (population),26,M,Yes,Basel-Stadt,3.58,5765.642647731426,6.209195086706599e-4
Switzerland (population),26,M,Yes,Bern,20.62,33714.26575628199,6.116105315494783e-4
Switzerland (population),26,M,Yes,Fribourg,7.64,10988.577472628027,6.952674282936841e-4
Switzerland (population),26,M,Yes,Genève,10.02,16908.602836093116,5.925977502180902e-4
Switzerland (population),26,M,Yes,Glarus,0.66,1289.696165515298,5.117484393979703e-4
Switzerland (population),26,M,Yes,Graubünden,4.08,6879.136368937928,5.930977060467712e-4
Switzerland (population),26,M,Yes,Jura,1.64,2352.1845689469505,6.972241981564446e-4
Switzerland (population),26,M,Yes,Lucerne,8.4,13649.093826446586,6.154254712297529e-4
Switzerland (population),26,M,Yes,Neuchâtel,3.54,5884.609483325384,6.015692307248146e-4
Switzerland (population),26,M,Yes,Nidwalden,0.94,1423.959731051364,6.601310272348515e-4
Switzerland (population),26,M,Yes,Obwalden,0.94,1288.9531908319962,7.292739617590355e-4
Switzerland (population),26,M,Yes,Sankt Gallen,9.86,16899.49005042115,5.834495579796669e-4
Switzerland (population),26,M,Yes,Schaffhausen,1.32,2548.0199741726765,5.180493141261949e-4
Switzerland (population),26,M,Yes,Schwyz,3.3,5337.7302765726035,6.182403060873571e-4
Switzerland (population),26,M,Yes,Solothurn,4.88,8856.21062936357,5.510257382339031e-4
Switzerland (population),26,M,Yes,Thurgau,5.66,8886.454504230735,6.369244333952694e-4
Switzerland (population),26,M,Yes,Ticino,7.38,11782.96861626953,6.263277311805738e-4
Switzerland (population),26,M,Yes,Uri,0.66,1192.9097707686255,5.532690033838379e-4
Switzerland (population),26,M,Yes,Valais,6.92,12000.575027475503,5.766390347259655e-4
Switzerland (population),26,M,Yes,Vaud,17.82,27431.463911048046,6.496189943702924e-4
Switzerland (population),26,M,Yes,Zug,2.28,4198.229162286269,5.430861231877965e-4
Switzerland (population),26,M,Yes,Zürich,32.2,51600.169874931526,6.240289533551217e-4
Switzerland (population),27,F,No,Aargau,4.38,54910.86130194609,7.976564009650253e-5
Switzerland (population),27,F,No,Appenzell Ausserrhoden,0.4,4277.077688812823,9.352179901857872e-5
Switzerland (population),27,F,No,Appenzell Innerrhoden,0.1,1448.018675536162,6.905988278291558e-5
Switzerland (population),27,F,No,Basel-Landschaft,1.66,23141.51490177934,7.173255541158903e-5
Switzerland (population),27,F,No,Basel-Stadt,1.1,14329.791547576348,7.676315432418465e-5
Switzerland (population),27,F,No,Bern,6.32,83792.63682899287,7.542428832855674e-5
Switzerland (population),27,F,No,Fribourg,1.88,27310.74993853623,6.883736273192804e-5
Switzerland (population),27,F,No,Genève,3.28,42024.24062776552,7.805019081850812e-5
Switzerland (population),27,F,No,Glarus,0.22,3205.3802742725275,6.8634602192381e-5
Switzerland (population),27,F,No,Graubünden,1.54,17097.242444086973,9.007300475712703e-5
Switzerland (population),27,F,No,Jura,0.46,5846.0637631952,7.868542298426529e-5
Switzerland (population),27,F,No,Lucerne,2.56,33923.134210068994,7.546472516799895e-5
Switzerland (population),27,F,No,Neuchâtel,1.02,14625.468900352786,6.974135372681257e-5
Switzerland (population),27,F,No,Nidwalden,0.24,3539.075756999538,6.781431551029421e-5
Switzerland (population),27,F,No,Obwalden,0.3,3203.533702608737,9.364658775267471e-5
Switzerland (population),27,F,No,Sankt Gallen,2.76,42001.59192629797,6.571179503965212e-5
Switzerland (population),27,F,No,Schaffhausen,0.36,6332.788436571196,5.6846996170128995e-5
Switzerland (population),27,F,No,Schwyz,0.96,13266.268285039821,7.236398204629843e-5
Switzerland (population),27,F,No,Solothurn,1.48,22011.015939418907,6.723905902723507e-5
Switzerland (population),27,F,No,Thurgau,1.52,22086.183349006453,6.88213067862799e-5
Switzerland (population),27,F,No,Ticino,2.12,29285.110853897942,7.239173553334259e-5
Switzerland (population),27,F,No,Uri,0.26,2964.829663334654,8.769475130910838e-5
Switzerland (population),27,F,No,Valais,2.24,29825.944669400655,7.510239909678652e-5
Switzerland (population),27,F,No,Vaud,4.78,68177.5100725064,7.01110966786041e-5
Switzerland (population),27,F,No,Zug,0.86,10434.179230339394,8.242143258373248e-5
Switzerland (population),27,F,No,Zürich,9.8,128245.83889503319,7.641573468922541e-5
Switzerland (population),27,F,Yes,Aargau,4.28,16680.874424189617,2.5658127332901673e-4
Switzerland (population),27,F,Yes,Appenzell Ausserrhoden,0.48,1299.2947868231913,3.694311751789693e-4
Switzerland (population),27,F,Yes,Appenzell Innerrhoden,0.14,439.8805102997727,3.1826824949482733e-4
Switzerland (population),27,F,Yes,Basel-Landschaft,2.16,7029.951723747829,3.072567330303734e-4
Switzerland (population),27,F,Yes,Basel-Stadt,1.24,4353.117901675734,2.8485330009615903e-4
Switzerland (population),27,F,Yes,Bern,7.86,25454.60805887267,3.087849548427933e-4
Switzerland (population),27,F,Yes,Fribourg,2.4,8296.485965683103,2.892791008057099e-4
Switzerland (population),27,F,Yes,Genève,3.68,12766.164362802301,2.882619943953317e-4
Switzerland (population),27,F,Yes,Glarus,0.32,973.7335122627103,3.2863200862461944e-4
Switzerland (population),27,F,Yes,Graubünden,1.64,5193.816805048584,3.157600781001476e-4
Switzerland (population),27,F,Yes,Jura,0.56,1775.9228902535615,3.153290061597465e-4
Switzerland (population),27,F,Yes,Lucerne,3.2,10305.202439303877,3.1052276933398723e-4
Switzerland (population),27,F,Yes,Neuchâtel,1.1,4442.939053171053,2.4758385988097193e-4
Switzerland (population),27,F,Yes,Nidwalden,0.18,1075.1038479542271,1.6742568668367703e-4
Switzerland (population),27,F,Yes,Obwalden,0.22,973.1725589411155,2.260647384461564e-4
Switzerland (population),27,F,Yes,Sankt Gallen,3.44,12759.28411841907,2.6960760243861006e-4
Switzerland (population),27,F,Yes,Schaffhausen,0.48,1923.7805811226708,2.4950870422025146e-4
Switzerland (population),27,F,Yes,Schwyz,1.24,4030.0397788973632,3.076892705856292e-4
Switzerland (population),27,F,Yes,Solothurn,1.74,6686.527658258938,2.602247517589821e-4
Switzerland (population),27,F,Yes,Thurgau,1.92,6709.362086464801,2.8616729508060555e-4
Switzerland (population),27,F,Yes,Ticino,2.5,8896.259229410976,2.8101699102191355e-4
Switzerland (population),27,F,Yes,Uri,0.36,900.6588155892753,3.997074072543911e-4
Switzerland (population),27,F,Yes,Valais,2.74,9060.554247679727,3.024097560810558e-4
Switzerland (population),27,F,Yes,Vaud,5.48,20711.029787345487,2.6459331362404295e-4
Switzerland (population),27,F,Yes,Zug,0.84,3169.705033466856,2.6500888604175647e-4
Switzerland (population),27,F,Yes,Zürich,10.16,38958.64467085101,2.60789359738732e-4
Switzerland (population),27,M,No,Aargau,8.56,50703.627855636165,1.6882421163969e-4
Switzerland (population),27,M,No,Appenzell Ausserrhoden,0.62,3949.370858539494,1.5698702963268447e-4
Switzerland (population),27,M,No,Appenzell Innerrhoden,0.24,1337.0724536385055,1.7949663037848137e-4
Switzerland (population),27,M,No,Basel-Landschaft,3.1,21368.427516431868,1.4507384774177536e-4
Switzerland (population),27,M,No,Basel-Stadt,2.06,13231.852508775006,1.5568492761190196e-4
Switzerland (population),27,M,No,Bern,12.24,77372.50106964092,1.5819573919399483e-4
Switzerland (population),27,M,No,Fribourg,4.28,25218.218554747065,1.6971857035453976e-4
Switzerland (population),27,M,No,Genève,6.46,38804.371433715096,1.66476089196158e-4
Switzerland (population),27,M,No,Glarus,0.4,2959.7861827155716,1.3514489740370516e-4
Switzerland (population),27,M,No,Graubünden,2.42,15787.263169588086,1.5328812689090944e-4
Switzerland (population),27,M,No,Jura,0.84,5398.142269876654,1.5560908883181283e-4
Switzerland (population),27,M,No,Lucerne,4.9,31323.966368438283,1.5642974272048738e-4
Switzerland (population),27,M,No,Neuchâtel,2.4,13504.875260650595,1.7771359999102875e-4
Switzerland (population),27,M,No,Nidwalden,0.6,3267.9141408668597,1.8360335496477934e-4
Switzerland (population),27,M,No,Obwalden,0.36,2958.0810941369255,1.2170051751236272e-4
Switzerland (population),27,M,No,Sankt Gallen,6,38783.45806059737,1.547051320340047e-4
Switzerland (population),27,M,No,Schaffhausen,0.78,5847.574424497362,1.3338864003719733e-4
Switzerland (population),27,M,No,Schwyz,1.74,12249.815686898512,1.420429535001881e-4
Switzerland (population),27,M,No,Solothurn,3.32,20324.546628031472,1.6334927714555162e-4
Switzerland (population),27,M,No,Thurgau,3.54,20393.95476099885,1.7358084988841166e-4
Switzerland (population),27,M,No,Ticino,4.94,27041.305258026754,1.826834893087731e-4
Switzerland (population),27,M,No,Uri,0.24,2737.666398609989,8.766590411521893e-5
Switzerland (population),27,M,No,Valais,4.42,27540.700748514562,1.6048974353851173e-4
Switzerland (population),27,M,No,Vaud,9.68,62953.7948755092,1.5376356610657306e-4
Switzerland (population),27,M,No,Zug,1.58,9634.71940031993,1.639902455226184e-4
Switzerland (population),27,M,No,Zürich,18.82,118419.72854170432,1.5892622143084958e-4
Switzerland (population),27,M,Yes,Aargau,14,22779.890775720596,6.145771346244366e-4
Switzerland (population),27,M,Yes,Appenzell Ausserrhoden,1.08,1774.3550234018016,6.086718755581502e-4
Switzerland (population),27,M,Yes,Appenzell Innerrhoden,0.36,600.7137110549808,5.992871369088007e-4
Switzerland (population),27,M,Yes,Basel-Landschaft,6.36,9600.30801462881,6.624787444641072e-4
Switzerland (population),27,M,Yes,Basel-Stadt,3.66,5944.745330029351,6.156697716741265e-4
Switzerland (population),27,M,Yes,Bern,21.46,34761.558451577795,6.173486159975647e-4
Switzerland (population),27,M,Yes,Fribourg,6.7,11329.924278219696,5.913543493737092e-4
Switzerland (population),27,M,Yes,Genève,10.48,17433.848035437215,6.011294797739229e-4
Switzerland (population),27,M,Yes,Glarus,0.84,1329.7590096258364,6.316934075418347e-4
Switzerland (population),27,M,Yes,Graubünden,4.64,7092.828380539575,6.541819075632307e-4
Switzerland (population),27,M,Yes,Jura,1.62,2425.252324147482,6.679717338563764e-4
Switzerland (population),27,M,Yes,Lucerne,9.5,14073.086339443285,6.750473755976266e-4
Switzerland (population),27,M,Yes,Neuchâtel,3.64,6067.407725799543,5.999267173890696e-4
Switzerland (population),27,M,Yes,Nidwalden,1.1,1468.1933096648208,7.492201420336965e-4
Switzerland (population),27,M,Yes,Obwalden,0.98,1328.9929553368795,7.374004475077032e-4
Switzerland (population),27,M,Yes,Sankt Gallen,10.46,17424.45217215244,6.003058171732396e-4
Switzerland (population),27,M,Yes,Schaffhausen,1.16,2627.171118252438,4.415395677658095e-4
Switzerland (population),27,M,Yes,Schwyz,3.48,5503.540381070346,6.323202446137406e-4
Switzerland (population),27,M,Yes,Solothurn,5.22,9131.31805027501,5.716589840874931e-4
Switzerland (population),27,M,Yes,Thurgau,5.58,9162.501414361805,6.090039987610374e-4
Switzerland (population),27,M,Yes,Ticino,7.42,12148.992217374338,6.107502472006376e-4
Switzerland (population),27,M,Yes,Uri,0.7,1229.966063143618,5.691213936512197e-4
Switzerland (population),27,M,Yes,Valais,7.04,12373.358307303644,5.689643688605127e-4
Switzerland (population),27,M,Yes,Vaud,17.58,28283.58900204037,6.215618533677526e-4
Switzerland (population),27,M,Yes,Zug,2.6,4328.642049419099,6.006502663690841e-4
Switzerland (population),27,M,Yes,Zürich,33.7,53203.066446272955,6.334221361851746e-4
Switzerland (population),28,F,No,Aargau,4.14,56669.64819672731,7.305497972438598e-5
Switzerland (population),28,F,No,Appenzell Ausserrhoden,0.2,4414.071864622237,4.530963838694011e-5
Switzerland (population),28,F,No,Appenzell Innerrhoden,0.12,1494.3985029427515,8.029986630988819e-5
Switzerland (population),28,F,No,Basel-Landschaft,1.76,23882.73425564861,7.369340466465789e-5
Switzerland (population),28,F,No,Basel-Stadt,1,14788.772685028121,6.761886339712162e-5
Switzerland (population),28,F,No,Bern,5.74,86476.50278992929,6.637641226014586e-5
Switzerland (population),28,F,No,Fribourg,1.98,28185.509283766936,7.02488637003396e-5
Switzerland (population),28,F,No,Genève,3.18,43370.270938104615,7.332211515437154e-5
Switzerland (population),28,F,No,Glarus,0.18,3308.0481378884433,5.441275111398337e-5
Switzerland (population),28,F,No,Graubünden,1.3,17644.864630929114,7.367582734079309e-5
Switzerland (population),28,F,No,Jura,0.4,6033.312334588464,6.62985732906341e-5
Switzerland (population),28,F,No,Lucerne,2.6,35009.68726103087,7.426515925762207e-5
Switzerland (population),28,F,No,Neuchâtel,0.88,15093.920540375759,5.830161869780803e-5
Switzerland (population),28,F,No,Nidwalden,0.18,3652.431838355124,4.928223385574887e-5
Switzerland (population),28,F,No,Obwalden,0.16,3306.1424208030458,4.8394769382359754e-5
Switzerland (population),28,F,No,Sankt Gallen,3.3,43346.89680202578,7.61300172206509e-5
Switzerland (population),28,F,No,Schaffhausen,0.52,6535.626728405978,7.956390742756306e-5
Switzerland (population),28,F,No,Schwyz,0.96,13691.184927196966,7.01181092144187e-5
Switzerland (population),28,F,No,Solothurn,1.8,22716.025576077045,7.923921347824314e-5
Switzerland (population),28,F,No,Thurgau,1.6,22793.60058685245,7.019514068886923e-5
Switzerland (population),28,F,No,Ticino,2.12,30223.108691863476,7.014500135026602e-5
Switzerland (population),28,F,No,Uri,0.18,3059.792725896318,5.882751418963251e-5
Switzerland (population),28,F,No,Valais,2.46,30781.265335754004,7.99187419089814e-5
Switzerland (population),28,F,No,Vaud,5.18,70361.22579634059,7.362009318873188e-5
Switzerland (population),28,F,No,Zug,0.82,10768.38447230796,7.614884127779025e-5
Switzerland (population),28,F,No,Zürich,9.48,132353.53444762167,7.162634560206375e-5
Switzerland (population),28,F,Yes,Aargau,5,17215.16040396018,2.904416736570052e-4
Switzerland (population),28,F,Yes,Appenzell Ausserrhoden,0.44,1340.9110097222704,3.2813512366576276e-4
Switzerland (population),28,F,Yes,Appenzell Innerrhoden,0.14,453.96981901650724,3.083905452201644e-4
